utt_id,path,text,text_enhanced,spkid,start_s,end_s,problems
110622_A114676374#6693#9005549136813560,110622/A114676374#6693#9005549136813560.wav,TẮT NHẠC,TẮT NHẠC,110622,1.481158,2.107214,
110622_A114676374#6693#9005549701498138,110622/A114676374#6693#9005549701498138.wav,HÃY MỞ BÀI,HÃY MỞ BÀI,110622,1.3001196666666668,2.156955020417221,
110622_A114676374#6693#9005548700897306,110622/A114676374#6693#9005548700897306.wav,TẮT NHẠC,TẮT NHẠC,110622,1.280352666666667,1.8574773333333336,
110622_A114676374#6693#9005549243995030,110622/A114676374#6693#9005549243995030.wav,HÃY MỞ BÀI KHÁC,HÃY MỞ BÀI KHÁC,110622,1.428017,2.524162,
110622_A114676374#6693#9005549147370507,110622/A114676374#6693#9005549147370507.wav,MỞ BÀI KHÁC,MỞ BÀI KHÁC,110622,1.1799093333333333,1.8283291688683383,
110622_A114676374#6693#9005548553238846,110622/A114676374#6693#9005548553238846.wav,TẮT NHẠC,TẮT NHẠC,110622,1.38601,2.02911,
110622_A114676374#6693#9005549319497661,110622/A114676374#6693#9005549319497661.wav,MỞ RƯỚC ĐÈN ÔNG SAO,MỞ RƯỚC ĐÈN ÔNG SAO,110622,1.4997675,3.8117315000000014,
110622_A114676374#6693#9005550448213086,110622/A114676374#6693#9005550448213086.wav,TẮT NHẠC,TẮT NHẠC,110622,1.475958,2.24973,
110622_A114676374#6693#9005548476406839,110622/A114676374#6693#9005548476406839.wav,RƯỚC ĐÈN TRUNG THU,RƯỚC ĐÈN TRUNG THU,110622,0.2541673333333332,1.8405436666666668,
110622_A114676374#6693#9005549662834309,110622/A114676374#6693#9005549662834309.wav,HÃY MỞ BÀI KHÁC,HÃY MỞ BÀI KHÁC,110622,1.5410416666666666,2.766045833333333,
110622_A114676374#6693#9005549316979519,110622/A114676374#6693#9005549316979519.wav,RẤT TIẾC MÌNH CHƯA ĐƯỢC HỌC ĐIỀU NÀY,RẤT TIẾC MÌNH CHƯA ĐƯỢC HỌC ĐIỀU NÀY,110622,1.394284,3.785143256102975,
110622_A114676374#6693#9005548492709137,110622/A114676374#6693#9005548492709137.wav,HÃY MỞ BÀI KHÁC,HÃY MỞ BÀI KHÁC,110622,1.3485403333333332,2.745975687971593,
110622_A114676374#6693#9005549244126769,110622/A114676374#6693#9005549244126769.wav,HÃY MỞ BÀI KHÁC,HÃY MỞ BÀI KHÁC,110622,1.8602091666666665,2.965566666666667,
110622_A117152841#6692#9005548497448387,110622/A117152841#6692#9005548497448387.wav,MỞ BỜ LU TÚT,MỞ BLUETOOTH,110622,1.063075,1.739295212765957,
110622_A117152841#6692#9005548972320295,110622/A117152841#6692#9005548972320295.wav,BỜ LU TÚT,BLUETOOTH,110622,1.4074061666666666,2.307460356857524,
110622_A1048772375#6690#9005550120669173,110622/A1048772375#6690#9005550120669173.wav,TÔI CÓ NHẮC NHỞ GÌ,TÔI CÓ NHẮC NHỞ GÌ,110622,2.0828133333333336,3.04799280141844,
110622_A114694790#6687#9005549263193557,110622/A114694790#6687#9005549263193557.wav,TẮT NHẠC,TẮT NHẠC,110622,1.3080995,1.8009594999999998,
110622_A117815702#6687#9005549190384767,110622/A117815702#6687#9005549190384767.wav,MỞ TIN TỨC,MỞ TIN TỨC,110622,2.454865333333333,3.288777333333333,
110622_A117815702#6687#9005548358475721,110622/A117815702#6687#9005548358475721.wav,MỞ TI VI,MỞ TIVI,110622,1.127992,1.997188,
110622_A114694790#6687#9005549769576287,110622/A114694790#6687#9005549769576287.wav,MỞ TRUYỆN CƯỜI CÓ NÈ,MỞ TRUYỆN CƯỜI CÓ NÈ,110622,1.43,3.5672131484687086,
110622_A117815702#6687#9005548842175939,110622/A117815702#6687#9005548842175939.wav,BÂY GIỜ LÀ MẤY GIỜ,BÂY GIỜ LÀ MẤY GIỜ,110622,1.342825,2.4780948091433643,
110622_A117815702#6687#9005548529656678,110622/A117815702#6687#9005548529656678.wav,TẮT TI VI,TẮT TIVI,110622,1.6579853333333332,2.743707723107569,
110622_A114694790#6687#9005549608641975,110622/A114694790#6687#9005549608641975.wav,MỞ NHẠC BOLERO,MỞ NHẠC BOLERO,110622,1.7352526666666666,2.984932,
110622_A117815702#6687#9005548007862624,110622/A117815702#6687#9005548007862624.wav,BÁO THỨC LÚC NĂM GIỜ BA MƯƠI SÁNG MAI,BÁO THỨC LÚC 5:30 SÁNG MAI,110622,2.0645506666666664,4.2681014858532285,
110622_A114694790#6687#9005549264128486,110622/A114694790#6687#9005549264128486.wav,MỞ NHẠC BOLERO,MỞ NHẠC BOLERO,110622,1.3117734999999997,2.606599833333334,
110622_A114694790#6687#9005550356545932,110622/A114694790#6687#9005550356545932.wav,MỞ NHẠC THUYỀN TÌNH TRÊN SÓNG,MỞ NHẠC THUYỀN TÌNH TRÊN SÓNG,110622,1.63,2.9581317900577004,
110622_A114694790#6687#9005550301560130,110622/A114694790#6687#9005550301560130.wav,TẮT NHẠC,TẮT NHẠC,110622,1.3643066666666668,1.8691575,
110622_A114694790#6687#9005549790261830,110622/A114694790#6687#9005549790261830.wav,MỞ NHỮNG BÀI CA CỔ,MỞ NHỮNG BÀI CA CỔ,110622,1.30197,3.328762,
110622_A117815702#6687#9005548500101660,110622/A117815702#6687#9005548500101660.wav,MỞ TIN TỨC,MỞ TIN TỨC,110622,2.291559333333333,3.143042,
110622_A117815702#6687#9005548525613581,110622/A117815702#6687#9005548525613581.wav,TẮT TI VI,TẮT TIVI,110622,1.257578,2.0559552250332884,
110622_A117815702#6687#9005548103007597,110622/A117815702#6687#9005548103007597.wav,TẮT NHẠC,TẮT NHẠC,110622,1.172863,1.780797,
110622_A114694790#6687#9005549614915589,110622/A114694790#6687#9005549614915589.wav,TẮT NHẠC,TẮT NHẠC,110622,1.310353,1.8527745,
110622_A117815702#6687#9005548455765685,110622/A117815702#6687#9005548455765685.wav,MỞ TÊ VÊ,MỞ TÊ VÊ,110622,1.293111,2.5701285,
110622_A117815702#6687#9005548703197655,110622/A117815702#6687#9005548703197655.wav,MỞ TI VI,MỞ TIVI,110622,1.4654699999999998,2.252995,
110622_A117815702#6687#9005548842189853,110622/A117815702#6687#9005548842189853.wav,MẤY GIỜ RỒI,MẤY GIỜ RỒI,110622,1.2761531666666668,2.300187166666666,
110622_A114694790#6687#9005549790859080,110622/A114694790#6687#9005549790859080.wav,MỞ NHẠC BOLERO,MỞ NHẠC BOLERO,110622,1.7405830000000002,3.1622686666666664,
110622_A114756677#6686#9005549084096277,110622/A114756677#6686#9005549084096277.wav,TẮT ĐI,TẮT ĐI,110622,1.1050833333333334,1.4246193333333337,
110622_A114756677#6686#9005548740646994,110622/A114756677#6686#9005548740646994.wav,CA NHẠC CA NHẠC MỞ NHẠC,CA NHẠC CA NHẠC MỞ NHẠC,110622,0.9877798333333332,2.452625,
110622_A1118845494#6683#9005548289507897,110622/A1118845494#6683#9005548289507897.wav,TẮT NHẠC,TẮT NHẠC,110622,1.335922,1.7428507231075694,
110622_A1118845494#6683#9005548289291165,110622/A1118845494#6683#9005548289291165.wav,TẮT NHẠC,TẮT NHẠC,110622,1.3853786666666668,1.865154,
110622_A1118845494#6683#9005548289529726,110622/A1118845494#6683#9005548289529726.wav,GIẢM ÂM LƯỢNG,GIẢM ÂM LƯỢNG,110622,1.8249293333333332,2.5151281666666665,
110622_A114541823#6671#9005548057722901,110622/A114541823#6671#9005548057722901.wav,TẮT MÁY TÍNH,TẮT MÁY TÍNH,110622,1.8452033333333329,2.468977999999999,
110622_A114541823#6671#9005548058341693,110622/A114541823#6671#9005548058341693.wav,BẬT MÁY TÍNH,BẬT MÁY TÍNH,110622,1.9950119117558531,2.733697365656562,
110622_A114541823#6671#9005548115697381,110622/A114541823#6671#9005548115697381.wav,ĐỌC BÁO,ĐỌC BÁO,110622,1.37391,2.028741341544607,
110622_A114541823#6671#9005548058594626,110622/A114541823#6671#9005548058594626.wav,BẬT ĐIỀU HÒA,BẬT ĐIỀU HÒA,110622,1.5364070000000003,2.259444166666667,
110622_A114541823#6671#9005548057257369,110622/A114541823#6671#9005548057257369.wav,BẬT MÁY TÍNH,BẬT MÁY TÍNH,110622,0.811482,1.404629,
110622_A114541823#6671#9005548115233811,110622/A114541823#6671#9005548115233811.wav,PHÒNG THÔNG MINH,PHÒNG THÔNG MINH,110622,2.54,3.2295055,
110622_A1113602698#6664#9005549360022287,110622/A1113602698#6664#9005549360022287.wav,MỞ BỜ LU TÚT,MỞ BLUETOOTH,110622,1.2566909999999998,1.9412025,
110622_A1048694411#6657#9005549079972016,110622/A1048694411#6657#9005549079972016.wav,MỞ TIN TỨC,MỞ TIN TỨC,110622,1.2629373333333334,2.861613333333332,
110622_A1048694411#6657#9005549272704385,110622/A1048694411#6657#9005549272704385.wav,MAI CA,MAIKA,110622,1.6617369999999998,2.4947831666666667,
110622_A1048694411#6657#9005550268028053,110622/A1048694411#6657#9005550268028053.wav,TẮT NHẠC,TẮT NHẠC,110622,1.4296249999999997,1.9676654255319157,
110622_A1048694411#6657#9005550269568005,110622/A1048694411#6657#9005550269568005.wav,MỞ NHẠC VUI VẺ,MỞ NHẠC VUI VẺ,110622,1.476048,3.0325375458167336,
110622_A1048694411#6657#9005549682666334,110622/A1048694411#6657#9005549682666334.wav,MỞ MÁY LẠNH,MỞ MÁY LẠNH,110622,1.5677500000000002,2.61573,
110622_A1048694411#6657#9005548615771421,110622/A1048694411#6657#9005548615771421.wav,MỞ MÁY LẠNH,MỞ MÁY LẠNH,110622,1.390294,3.5106633333333326,
110622_A114487396#6655#9005549479503842,110622/A114487396#6655#9005549479503842.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,1.2433775,1.8568240000000005,
110622_A114487396#6655#9005549775935607,110622/A114487396#6655#9005549775935607.wav,KẾT NỐI BỜ LU TÚT,KẾT NỐI BLUETOOTH,110622,1.1998863333333334,1.831867666666667,
110622_A114487396#6655#9005549822922935,110622/A114487396#6655#9005549822922935.wav,KẾT NỐI BỜ LU TÚT,KẾT NỐI BLUETOOTH,110622,2.191135,2.77125,
110622_A114487396#6655#9005550254975435,110622/A114487396#6655#9005550254975435.wav,ĐỒNG Ý,ĐỒNG Ý,110622,0.9212283333333334,1.4124873333333332,
110622_A115043808#6652#9005548472379959,110622/A115043808#6652#9005548472379959.wav,BẬT ĐÈN,BẬT ĐÈN,110622,1.1903576666666666,1.6607786666666666,
110622_A115043808#6652#9005548862836575,110622/A115043808#6652#9005548862836575.wav,BẬT MÁY SƯỞI,BẬT MÁY SƯỞI,110622,1.93,2.6131423328894807,
110622_A115043808#6652#9005549205810819,110622/A115043808#6652#9005549205810819.wav,TẮT ĐÈN,TẮT ĐÈN,110622,1.3136973333333333,1.717036,
110622_A115043808#6652#9005550294050615,110622/A115043808#6652#9005550294050615.wav,TẮT MÁY SƯỞI,TẮT MÁY SƯỞI,110622,2.358278,3.065587503546099,
110622_A115043808#6652#9005550151632562,110622/A115043808#6652#9005550151632562.wav,TẮT MÁY SƯỞI,TẮT MÁY SƯỞI,110622,1.5124295,2.1843005,
110622_A115043808#6652#9005549462433811,110622/A115043808#6652#9005549462433811.wav,TẮT ĐÈN,TẮT ĐÈN,110622,1.3230333333333335,1.827515,
110622_A1113088939#6649#9005549136066629,110622/A1113088939#6649#9005549136066629.wav,BẬT BÀI CON CHÓ,BẬT BÀI CON CHÓ,110622,1.9397316666666669,3.3249783333333327,
110622_A1113088939#6649#9005549526086365,110622/A1113088939#6649#9005549526086365.wav,BẬT BÀI PHÚT YÊU ĐẦU CỦA THU MINH,BẬT BÀI PHÚT YÊU ĐẦU CỦA THU MINH,110622,1.558369,3.703555092961487,
110622_A1113088939#6649#9005549526431394,110622/A1113088939#6649#9005549526431394.wav,DỪNG NHẠC,DỪNG NHẠC,110622,1.4090183333333333,1.929653563829787,
110622_A1113088939#6649#9005549474255217,110622/A1113088939#6649#9005549474255217.wav,BẬT BÀI TUYẾT YÊU THƯƠNG,BẬT BÀI TUYẾT YÊU THƯƠNG,110622,1.374704,2.4977111489361703,
110622_A1112861228#6646#9005549502228452,110622/A1112861228#6646#9005549502228452.wav,MỞ BÀI GẶP NHAU GIỮA RỪNG MƠ,MỞ BÀI GẶP NHAU GIỮA RỪNG MƠ,110622,1.54574,3.192262590361956,
110622_A1112861228#6646#9005548581215051,110622/A1112861228#6646#9005548581215051.wav,TẮT NHẠC,TẮT NHẠC,110622,1.275299,2.5828900000000004,
110622_A1112861228#6646#9005549500202720,110622/A1112861228#6646#9005549500202720.wav,CÁI GÌ ĐẤY,CÁI GÌ ĐẤY,110622,0.2565599999999999,0.8919666666666664,
110622_A1112861228#6646#9005550086215451,110622/A1112861228#6646#9005550086215451.wav,GẶP NHAU GIỮA RỪNG MƠ,GẶP NHAU GIỮA RỪNG MƠ,110622,0.9537143333333332,2.6308896666666666,
110622_A1112861228#6646#9005550086204395,110622/A1112861228#6646#9005550086204395.wav,MỞ BÀI GẶP NHAU GIỮA RỪNG MƠ,MỞ BÀI GẶP NHAU GIỮA RỪNG MƠ,110622,1.1925226666666668,3.2958036312056738,
110622_A1112861228#6646#9005549584056292,110622/A1112861228#6646#9005549584056292.wav,MỞ NHẠC SỐNG HÀ TÂY,MỞ NHẠC SỐNG HÀ TÂY,110622,1.6115130000000002,2.918623,
110622_A1112861228#6646#9005549182826594,110622/A1112861228#6646#9005549182826594.wav,MỞ BÀI GẶP NHAU GIỮA RỪNG MƠ,MỞ BÀI GẶP NHAU GIỮA RỪNG MƠ,110622,1.102821,2.788543862549801,
110622_A1112861228#6646#9005550271291379,110622/A1112861228#6646#9005550271291379.wav,BÀI TÂY VƯƠNG NỮ QUỐC,BÀI TÂY VƯƠNG NỮ QUỐC,110622,2.32,4.110475,
110622_A115325745#6639#9005550181499563,110622/A115325745#6639#9005550181499563.wav,TẮT MIC TẮT TẮT NHẠC,TẮT MIC TẮT TẮT NHẠC,110622,1.8624871666666667,5.82,
110622_A1113299983#6636#9005548410139685,110622/A1113299983#6636#9005548410139685.wav,MỞ QUẠT,MỞ QUẠT,110622,1.34,1.9445274966711048,
110622_A1113299983#6636#9005548958360672,110622/A1113299983#6636#9005548958360672.wav,TẮT ĐÈN,TẮT ĐÈN,110622,1.6627499999999995,2.1348333333333334,
110622_A1113299983#6636#9005549215035218,110622/A1113299983#6636#9005549215035218.wav,TẮT ĐÈN,TẮT ĐÈN,110622,1.4759843333333331,1.9813183333333335,
110622_A1113299983#6636#9005549644108834,110622/A1113299983#6636#9005549644108834.wav,TẮT ĐÈN BÀN,TẮT ĐÈN BÀN,110622,1.4367033333333332,2.4942299999999995,
110622_A1113299983#6636#9005549613599686,110622/A1113299983#6636#9005549613599686.wav,MỞ QUẠT,MỞ QUẠT,110622,1.4004066666666666,2.113833333333333,
110622_A1113299983#6636#9005549906235800,110622/A1113299983#6636#9005549906235800.wav,TẮT ĐÈN,TẮT ĐÈN,110622,1.637232,2.251888,
110622_A114821352#1035#9005549648342114,110622/A114821352#1035#9005549648342114.wav,MỞ MÁY LẠNH SAMSUNG HAI MỐT ĐỘ,MỞ MÁY LẠNH SAMSUNG 21 ĐỘ,110622,1.296,3.0870704061251657,
110622_A114821352#1035#9005549732087728,110622/A114821352#1035#9005549732087728.wav,MỞ MÁY LẠNH SAMSUNG HAI MƯƠI TƯ ĐỘ,MỞ MÁY LẠNH SAMSUNG 24 ĐỘ,110622,1.9978341666666668,3.5998076666666665,
110622_A1112945223#1035#9005548787784066,110622/A1112945223#1035#9005548787784066.wav,TÔI TÊN LÀ HÃY NÓI CHÀO MAI CA TÔI TÊN LÀ MAI CA,TÔI TÊN LÀ HÃY NÓI CHÀO MAIKA TÔI TÊN LÀ MAIKA,110622,1.549017,6.089086141810919,
110622_A114821352#1035#9005547933115582,110622/A114821352#1035#9005547933115582.wav,ĐI CHƠI KHÔNG,ĐI CHƠI KHÔNG,110622,1.0984266666666669,1.722324837993786,
110622_A114821352#1035#9005547920905405,110622/A114821352#1035#9005547920905405.wav,MỞ MÁY LẠNH SAMSUNG HAI MƯƠI TƯ ĐỘ,MỞ MÁY LẠNH SAMSUNG 24 ĐỘ,110622,1.100654166666667,2.9313,
110622_A114821352#1035#9005549731202545,110622/A114821352#1035#9005549731202545.wav,MỞ MÁY LẠNH SAMSUNG HAI BỐN ĐỘ,MỞ MÁY LẠNH SAMSUNG 24 ĐỘ,110622,1.2822026666666666,3.089301333333333,
110622_A1112945223#1035#9005548787760505,110622/A1112945223#1035#9005548787760505.wav,MAI CA ƠI,MAIKA ƠI,110622,1.1921965,1.856029,
110622_A1112945223#1035#9005548296789952,110622/A1112945223#1035#9005548296789952.wav,MỞ NHẠC HUẾ,MỞ NHẠC HUẾ,110622,2.1641275,3.691074,
110622_A114821352#1035#9005547976960252,110622/A114821352#1035#9005547976960252.wav,MỞ MÁY LẠNH SAMSUNG HAI SÁU ĐỘ,MỞ MÁY LẠNH SAMSUNG 26 ĐỘ,110622,1.539955,3.223512662006214,
110622_A1112945223#1035#9005548787861709,110622/A1112945223#1035#9005548787861709.wav,TÔI TÊN LÀ MAI CA BẠN THÌ SAO,TÔI TÊN LÀ MAIKA BẠN THÌ SAO,110622,2.434937333333333,5.872599151394423,
110622_A114821352#1035#9005548004612418,110622/A114821352#1035#9005548004612418.wav,MỞ MÁY LẠNH SAMSUNG HAI TƯ ĐỘ,MỞ MÁY LẠNH SAMSUNG 24 ĐỘ,110622,1.31,3.1766675530403905,
110622_A1112755691#6633#9005548354153908,110622/A1112755691#6633#9005548354153908.wav,KỂ SÁU TRUYỆN CỔ TÍCH,KỂ 6 TRUYỆN CỔ TÍCH,110622,1.6531653333333334,3.507272805814469,
110622_A1112755691#6633#9005549266848216,110622/A1112755691#6633#9005549266848216.wav,TĂNG ÂM LƯỢNG NĂM MƯƠI PHẦN TRĂM,TĂNG ÂM LƯỢNG 50%,110622,1.4380006666666665,2.800979666666666,
110622_A1112755691#6633#9005549350622120,110622/A1112755691#6633#9005549350622120.wav,TẮT ĐÈN,TẮT ĐÈN,110622,1.3620266666666667,1.8265486666666664,
110622_A1112755691#6633#9005549769183352,110622/A1112755691#6633#9005549769183352.wav,BẬT ĐIỀU HÒA,BẬT ĐIỀU HÒA,110622,1.3005058333333337,2.113173728362183,
110622_A1112755691#6633#9005549126858486,110622/A1112755691#6633#9005549126858486.wav,KỂ NĂM TRUYỆN CỔ TÍCH,KỂ 5 TRUYỆN CỔ TÍCH,110622,1.463454,3.708083390438247,
110622_A1112755691#6633#9005549769164913,110622/A1112755691#6633#9005549769164913.wav,TẮT ĐIỀU HÒA,TẮT ĐIỀU HÒA,110622,1.311667,2.1297131071904127,
110622_A1112755691#6633#9005548050541748,110622/A1112755691#6633#9005548050541748.wav,TẮT BÁO THỨC,TẮT BÁO THỨC,110622,1.2329786666666664,1.815312,
110622_A1112755691#6633#9005548609456261,110622/A1112755691#6633#9005548609456261.wav,TẮT ĐÈN,TẮT ĐÈN,110622,2.084843,2.96619,
110622_A1112755691#6633#9005548130123925,110622/A1112755691#6633#9005548130123925.wav,CHỊCH NHAU TIẾNG VIỆT LÀ GÌ,CHỊCH NHAU TIẾNG VIỆT LÀ GÌ,110622,1.557397,2.9021203333333334,
110622_A1112755691#6633#9005548130501785,110622/A1112755691#6633#9005548130501785.wav,ĐỤ MÁ TIẾNG VIỆT LÀ GÌ,ĐỤ MÁ TIẾNG VIỆT LÀ GÌ,110622,1.22,2.910368125166445,
110622_A1112755691#6633#9005548437604990,110622/A1112755691#6633#9005548437604990.wav,KỂ SÁU TRUYỆN CỔ TÍCH,KỂ 6 TRUYỆN CỔ TÍCH,110622,2.283300166666667,4.425043666666667,
110622_A1203781495#1033#9005548047609265,110622/A1203781495#1033#9005548047609265.wav,CHỦ TỊCH TỈNH THỪA THIÊN HUẾ LÀ AI,CHỦ TỊCH TỈNH THỪA THIÊN HUẾ LÀ AI,110622,1.4144576666666666,3.59187419189907,
110622_A114149873#6632#9005548874627238,110622/A114149873#6632#9005548874627238.wav,TẮT NHẠC,TẮT NHẠC,110622,1.2530830000000002,1.875335,
110622_A114149873#6632#9005548029494991,110622/A114149873#6632#9005548029494991.wav,TẮT NHẠC,TẮT NHẠC,110622,1.312916,1.9208586666666665,
110622_A114149873#6632#9005548456198342,110622/A114149873#6632#9005548456198342.wav,MỞ NHẠC,MỞ NHẠC,110622,1.5241460000000002,2.0505436395916554,
110622_A114149873#6632#9005548874942365,110622/A114149873#6632#9005548874942365.wav,HÁT BÀI CON HEO ĐẤT,HÁT BÀI CON HEO ĐẤT,110622,1.4282425,2.465649,
110622_A114149873#6632#9005549233231390,110622/A114149873#6632#9005549233231390.wav,TẮT NHẠC,TẮT NHẠC,110622,1.2779105,1.8391964873837992,
110622_A114149873#6632#9005548444601551,110622/A114149873#6632#9005548444601551.wav,GIẢM ÂM LƯỢNG,GIẢM ÂM LƯỢNG,110622,1.15,2.3334087417218536,
110622_A114149873#6632#9005549917343060,110622/A114149873#6632#9005549917343060.wav,TẮT NHẠC,TẮT NHẠC,110622,2.219104,2.848352,
110622_A114608821#6618#9005550218320150,110622/A114608821#6618#9005550218320150.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.0950925,2.14009,
110622_A114608821#6618#9005548699639800,110622/A114608821#6618#9005548699639800.wav,BÀI HÁT ĐẾ VƯƠNG,BÀI HÁT ĐẾ VƯƠNG,110622,1.1983145000000002,3.132363,
110622_A114608821#6618#9005548701955553,110622/A114608821#6618#9005548701955553.wav,BẬT BỜ LU TÚT,BẬT BLUETOOTH,110622,2.361216666666667,3.701444,
110622_A114608821#6618#9005550217298025,110622/A114608821#6618#9005550217298025.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.0313906666666668,1.9546385,
110622_A114608821#6618#9005550433034305,110622/A114608821#6618#9005550433034305.wav,KỂ CHUYỆN CHO EM MƯỢN XE XÚC CÁT CHỊ NHÉ VỚI CẢ HAI CÁI XE KIA,KỂ CHUYỆN CHO EM MƯỢN XE XÚC CÁT CHỊ NHÉ VỚI CẢ HAI CÁI XE KIA,110622,0.9780486666666668,5.14,
110622_A114608821#6618#9005548875215208,110622/A114608821#6618#9005548875215208.wav,BÀI HÁT EM BAY TRONG ĐÊM PHÁO HOA,BÀI HÁT EM BAY TRONG ĐÊM PHÁO HOA,110622,1.2776480000000003,4.213512000000001,
110622_A114608821#6618#9005550268665023,110622/A114608821#6618#9005550268665023.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.038579,2.1381710000000003,
110622_A114608821#6618#9005550026020827,110622/A114608821#6618#9005550026020827.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.0826926666666663,2.1229006666666663,
110622_A114608821#6618#9005548098538725,110622/A114608821#6618#9005548098538725.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.1987211666666666,1.9898425,
110622_A114608821#6618#9005548356084157,110622/A114608821#6618#9005548356084157.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.2259515,2.233994972037284,
110622_A114608821#6618#9005550429896618,110622/A114608821#6618#9005550429896618.wav,KỂ CHUYỆN KHÁC,KỂ CHUYỆN KHÁC,110622,1.162126,2.12,
110622_A114608821#6618#9005548961528250,110622/A114608821#6618#9005548961528250.wav,ĐỒNG Ý,ĐỒNG Ý,110622,0.5254848333333333,1.3319483333333333,
110622_A114608821#6618#9005550026233412,110622/A114608821#6618#9005550026233412.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.5128308778567645,2.616657455307306,
110622_A114608821#6618#9005550282935090,110622/A114608821#6618#9005550282935090.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.052876,1.963657166666667,
110622_A114608821#6618#9005550279289437,110622/A114608821#6618#9005550279289437.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.112616,2.024691,
110622_A114608821#6618#9005550270150877,110622/A114608821#6618#9005550270150877.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.02396,2.07175,
110622_A114608821#6618#9005550293162715,110622/A114608821#6618#9005550293162715.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.225045,2.199017000000001,
110622_A114608821#6618#9005550269940708,110622/A114608821#6618#9005550269940708.wav,KỂ CHUYỆN KHÁC,KỂ CHUYỆN KHÁC,110622,2.577791,4.136061,
110622_A114608821#6618#9005550433022788,110622/A114608821#6618#9005550433022788.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.0952,2.164704,
110622_A114608821#6618#9005550169040104,110622/A114608821#6618#9005550169040104.wav,TĂNG ÂM LƯỢNG HẾT CỠ,TĂNG ÂM LƯỢNG HẾT CỠ,110622,1.3124965,3.0479675000000004,
110622_A114608821#6618#9005549069929483,110622/A114608821#6618#9005549069929483.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.1847450000000002,2.113658,
110622_A114608821#6618#9005550283961758,110622/A114608821#6618#9005550283961758.wav,KỂ CHUYỆN KHÁC,KỂ CHUYỆN KHÁC,110622,1.163029833333333,2.277711,
110622_A114370719#6610#9005548705623858,110622/A114370719#6610#9005548705623858.wav,MI HƯ,MI HƯ,110622,3.1564285,3.8464170000000015,
110622_A1113874914#6602#9005548823851959,110622/A1113874914#6602#9005548823851959.wav,KỂ CHUYỆN CỔ TÍCH NGHE,KỂ CHUYỆN CỔ TÍCH NGHE,110622,1.6263183333333335,2.67833653617399,
110622_A1113874914#6602#9005548306062734,110622/A1113874914#6602#9005548306062734.wav,MÈO CHÓ ĐIÊN LÀ GÌ,MÈO CHÓ ĐIÊN LÀ GÌ,110622,1.2951913333333334,2.440307871282734,
110622_A1113090812#6599#9005550382133885,110622/A1113090812#6599#9005550382133885.wav,BẬT NHẠC,BẬT NHẠC,110622,3.56,4.444550730411687,
110622_A114784031#6596#9005548663015444,110622/A114784031#6596#9005548663015444.wav,ĐỔI BÀI,ĐỔI BÀI,110622,3.0269425000000005,4.25106467994688,
110622_A114784031#6596#9005548663080681,110622/A114784031#6596#9005548663080681.wav,MÀY CÓ BỊ ĐIÊN KHÔNG,MÀY CÓ BỊ ĐIÊN KHÔNG,110622,1.4085521666666667,2.709976666666666,
110622_A114784031#6596#9005548220066793,110622/A114784031#6596#9005548220066793.wav,MAIKA,MAIKA,110622,2.641597833333334,3.291449895472703,
110622_A114784031#6596#9005549955624149,110622/A114784031#6596#9005549955624149.wav,MỞ BÀI,MỞ BÀI,110622,1.5286920000000004,2.6827470000000004,
110622_A114784031#6596#9005550185300885,110622/A114784031#6596#9005550185300885.wav,MỞ BÀI CẬU CẢ,MỞ BÀI CẬU CẢ,110622,1.4146,2.7130584367509982,
110622_A1112877103#1#9005549617452609,110622/A1112877103#1#9005549617452609.wav,GIẢM ÂM LƯỢNG,GIẢM ÂM LƯỢNG,110622,1.014386,1.6632853333333335,
110622_A117953746#6575#9005549667928246,110622/A117953746#6575#9005549667928246.wav,MỞ BÀI GIEO QUẺ,MỞ BÀI GIEO QUẺ,110622,1.424588,3.3466776804260987,
110622_A117953746#6575#9005549666989008,110622/A117953746#6575#9005549666989008.wav,TẮT NHẠC ĐI,TẮT NHẠC ĐI,110622,1.1868688333333333,2.023753,
110622_A117953746#6575#9005549668381256,110622/A117953746#6575#9005549668381256.wav,MỞ BÀI GIEO QUẺ,MỞ BÀI GIEO QUẺ,110622,1.6872183333333337,3.992139707835325,
110622_A114373290#6574#9005548100378650,110622/A114373290#6574#9005548100378650.wav,MẤY GIỜ RỒI,MẤY GIỜ RỒI,110622,1.2531108333333332,2.2464506666666666,
110622_A114373290#6574#9005549497500962,110622/A114373290#6574#9005549497500962.wav,MẤY GIỜ RỒI,MẤY GIỜ RỒI,110622,1.172648666666667,2.348065666666667,
