,utt_id,path,text,text_enhanced,spkid,start_s,end_s,problems,duration,label
3738,A1203273789#17517#9005549062031747,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273789#17517#9005549062031747.wav,BÁO THỨC SÁU GIỜ BA MƯƠI PHÚT NGÀY MAI,BÁO THỨC 6:30 NGÀY MAI,110622,0.1812105434782609,0.1850660869565217,,4.433875,speech
3737,A1203273789#17517#9005549824124626,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273789#17517#9005549824124626.wav,ÉP EM,FM,110622,0.5383916143619916,1.320019206167591,,2.988375,speech
3608,A1203273881#19447#9005547919217274,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005547919217274.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,1.23,1.7946888053467005,,2.764375,speech
3614,A1203273881#19447#9005547920655355,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005547920655355.wav,"MỞ NHẠC GHI TA
",MỞ NHẠC GUITAR,110622,1.2475040776544537,2.1863407526753385,,3.27775,speech
3615,A1203273881#19447#9005548008626488,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005548008626488.wav,TẮT ĐI,TẮT ĐI,110622,1.8549096700083545,2.430685568086884,,3.497625,speech
3619,A1203273881#19447#9005548009793442,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005548009793442.wav,HÉ LƠU,HELLO,110622,1.287805426264073,1.865035405975256,,3.689625,speech
3613,A1203273881#19447#9005548438874225,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005548438874225.wav,TIẾNG CON HỔ,TIẾNG CON HỔ,110622,1.461350250626566,3.212834094163982,,4.139,speech
3601,A1203273881#19447#9005548438956251,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005548438956251.wav,TIẾNG CON BÒ SỮA,TIẾNG CON BÒ SỮA,110622,1.1859245335561126,2.821522373385087,,3.787,speech
3607,A1203273881#19447#9005548724368655,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005548724368655.wav,MỞ ĐÈN PHÒNG NGỦ,MỞ ĐÈN PHÒNG NGỦ,110622,1.2589024147670764,2.231958666507538,,3.500375,speech
3606,A1203273881#19447#9005549054076625,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005549054076625.wav,MỞ BÀI CHÀNG TRAI BEIJING,MỞ BÀI CHÀNG TRAI BEIJING,110622,1.37,3.0550077574889607,,3.723,speech
3610,A1203273881#19447#9005549055175819,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005549055175819.wav,MỞ QUẠT,MỞ QUẠT,110622,1.366335133468592,1.902591647770219,,2.985625,speech
3603,A1203273881#19447#9005549477366773,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005549477366773.wav,MỞ NHẠC BOLERO,MỞ NHẠC BOLERO,110622,1.5393978995106814,2.583774316744242,,3.723,speech
3602,A1203273881#19447#9005549494388659,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005549494388659.wav,TẮT NHẠC,TẮT NHẠC,110622,0.8551440605481959,1.4280896686159843,,2.540375,speech
3620,A1203273881#19447#9005549585702510,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005549585702510.wav,MỞ ĐÈN PHÒNG NGỦ,MỞ ĐÈN PHÒNG NGỦ,110622,1.305905040378725,1.815657894736842,,3.147,speech
3604,A1203273881#19447#9005550017461990,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005550017461990.wav,MUSIC TIẾNG ANH LÀ GÌ,MUSIC TIẾNG ANH LÀ GÌ,110622,1.197938596491228,2.2587567878028407,,3.017625,speech
3616,A1203273881#19447#9005550082321372,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005550082321372.wav,TẮT ĐÈN,TẮT ĐÈN,110622,0.9882769423558896,1.563951023391813,,3.497625,speech
3609,A1203273881#19447#9005550288899431,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005550288899431.wav,HAI PHẦN BA CỘNG NĂM PHẦN BỐN BẰNG MẤY,2/3 + 5/4 BẰNG MẤY,110622,1.6258536470143612,4.683413469188846,,6.571,speech
3611,A1203273881#19447#9005550288983729,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005550288983729.wav,MƯỜI HAI NHÂN MƯỜI HAI BẰNG MẤY,12 X 12 BẰNG MẤY,110622,1.24,3.2167170406174166,,5.100375,speech
3600,A1203273881#19447#9005550341422432,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005550341422432.wav,TẮT PHÒNG VỆ SINH,TẮT PHÒNG VỆ SINH,110622,1.1495958646616542,2.059319479253689,,2.987,speech
3617,A1203273881#19447#9005550428069643,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005550428069643.wav,MỞ ĐÈN BÀN HỌC,MỞ ĐÈN BÀN HỌC,110622,1.5998279428730555,2.700807773401758,,3.369625,speech
3605,A1203273881#19447#9005550429775039,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005550429775039.wav,MỞ NHẠC CỦA CHÍ HƯỚNG,MỞ NHẠC CỦA CHÍ HƯỚNG,110622,1.76,3.656652966388224,,4.107,speech
3618,A1203273881#19447#9005550429827955,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203273881#19447#9005550429827955.wav,MỞ NHẠC CỦA DUY PHƯƠNG,MỞ NHẠC CỦA DUY PHƯƠNG,110622,2.074483828619167,3.843422422175658,,4.683,speech
5493,A1203275058#17572#9005548990379199,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203275058#17572#9005548990379199.wav,TẮT NHẠC,TẮT NHẠC,110622,1.3873413755458517,1.97544923580786,,3.537875,speech
4520,A1203279917#17935#9005548411574744,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203279917#17935#9005548411574744.wav,TIN TỨC BUỔI SÁNG,TIN TỨC BUỔI SÁNG,110622,1.548731720665499,2.6365536339754816,,3.273625,speech
4521,A1203279917#17935#9005549232461314,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203279917#17935#9005549232461314.wav,UỐNG NƯỚC,UỐNG NƯỚC,110622,1.1651773204903677,2.0764163747810858,,3.913625,speech
4519,A1203279917#17935#9005549426431176,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203279917#17935#9005549426431176.wav,TIN TỨC BUỔI TRƯA,TIN TỨC BUỔI TRƯA,110622,1.4464010507880911,2.524329246935201,,3.371,speech
4522,A1203279917#17935#9005550086022477,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203279917#17935#9005550086022477.wav,HẾT PIN,HẾT PIN,110622,1.2701992119089318,2.3829181260945704,,3.9525,speech
3836,A1203282505#18094#9005547923539730,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203282505#18094#9005547923539730.wav,CÓ THỂ BẮT MỘT BÀI NHẠC ĐƯỢC KHÔNG,CÓ THỂ BẮT MỘT BÀI NHẠC ĐƯỢC KHÔNG,110622,0.1898245614035088,2.17025730994152,,3.787,speech
3837,A1203282505#18094#9005548100974906,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203282505#18094#9005548100974906.wav,MỞ NHẠC QUANG DŨNG,MỞ NHẠC QUANG DŨNG,110622,2.0754373433583964,3.13862030075188,,3.8245,speech
3835,A1203282505#18094#9005549391452578,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203282505#18094#9005549391452578.wav,TẮT NHẠC,TẮT NHẠC,110622,1.1888078529657475,1.6555387426900583,,3.052375,speech
3834,A1203282505#18094#9005549647692463,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203282505#18094#9005549647692463.wav,MỞ NHẠC NGỦ,MỞ NHẠC NGỦ,110622,4.14,5.34703947368421,,6.377625,speech
3833,A1203282505#18094#9005549648354184,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203282505#18094#9005549648354184.wav,MỞ KỂ CHUYỆN BA CHÚ LỢN CON,MỞ KỂ CHUYỆN BA CHÚ LỢN CON,110622,1.6775513784461156,5.834691729323309,,6.860375,speech
3832,A1203282505#18094#9005549734432053,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203282505#18094#9005549734432053.wav,MỞ TIẾNG MƯA RƠI,MỞ TIẾNG MƯA RƠI,110622,1.4642882205513783,2.474774436090225,,3.531,speech
3830,A1203282505#18094#9005549821845875,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203282505#18094#9005549821845875.wav,TẮT NHẠC,TẮT NHẠC,110622,1.7661988304093568,2.2660116959064323,,3.563,speech
3831,A1203282505#18094#9005550079199897,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203282505#18094#9005550079199897.wav,TẮT NHẠC,TẮT NHẠC,110622,1.6277786131996657,2.162480367585629,,3.947,speech
3829,A1203282505#18094#9005550079845185,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203282505#18094#9005550079845185.wav,MỞ NHẠC NGỦ,MỞ NHẠC NGỦ,110622,2.40830806182122,3.893044590643275,,4.972375,speech
1230,A1203283806#20574#9005548457069388,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203283806#20574#9005548457069388.wav,DỪNG LẠI ĐI,DỪNG LẠI ĐI,110622,1.2805281207133057,1.836984911651768,,3.115,speech
1229,A1203283806#20574#9005548477913383,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203283806#20574#9005548477913383.wav,BẬT NHẠC,BẬT NHẠC,110622,1.142537722908093,1.544698216735254,,2.795,speech
1235,A1203283806#20574#9005548779644774,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203283806#20574#9005548779644774.wav,BÁO THỨC TÁM GIỜ BA MƯƠI PHÚT,BÁO THỨC 8:30,110622,1.7622684964200506,4.014020126852329,,4.748375,speech
1227,A1203283806#20574#9005548865010446,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203283806#20574#9005548865010446.wav,ÂM LƯỢNG MƯỜI,ÂM LƯỢNG 10,110622,1.7010027434842248,2.8088587105624137,,5.611,speech
1228,A1203283806#20574#9005548911030062,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203283806#20574#9005548911030062.wav,BẬT DANH SÁCH NHẠC MỚI NHẤT,BẬT DANH SÁCH NHẠC MỚI NHẤT,110622,2.0864675925925926,3.801277942443127,,4.620375,speech
1233,A1203283806#20574#9005548914795482,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203283806#20574#9005548914795482.wav,MỞ NHẠC,MỞ NHẠC,110622,1.679805555555555,2.2511527777777784,,3.756375,speech
1232,A1203283806#20574#9005548990986324,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203283806#20574#9005548990986324.wav,ĐẶT BÁO THỨC,ĐẶT BÁO THỨC,110622,2.925728395061728,3.8793251028806575,,4.587,speech
1236,A1203283806#20574#9005549227649700,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203283806#20574#9005549227649700.wav,MỞ NHẠC,MỞ NHẠC,110622,1.3603885739856798,2.018292960188126,,3.343125,speech
1231,A1203283806#20574#9005549254864375,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203283806#20574#9005549254864375.wav,ÂM LƯỢNG CHÍN,ÂM LƯỢNG 9,110622,2.1981929012345685,3.016818736024203,,3.788375,speech
1234,A1203283806#20574#9005549254957038,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203283806#20574#9005549254957038.wav,BẬT NHẠC,BẬT NHẠC,110622,1.5790905349794238,2.2454197530864195,,4.011,speech
4516,A1203289415#17938#9005548880082370,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203289415#17938#9005548880082370.wav,MAI CA ƠI,MAIKA ƠI,110622,1.3618454465849386,2.441404334500874,,2.444375,speech
4515,A1203289415#17938#9005548880644465,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203289415#17938#9005548880644465.wav,MỘT MỘT THỜI GIAN ĐÓ CÓ HAI MƯƠI NGÀY BỐ ĐI CÔNG TÁC ĐƯỢC MƯỜI NGÀY HỎI MƯỜI NGÀY ĐÓ BỐ ĐÃ ĐI CÔNG TÁC ĐƯỢC BAO NHIÊU NGÀY,MỘT MỘT THỜI GIAN ĐÓ CÓ 20 NGÀY BỐ ĐI CÔNG TÁC ĐƯỢC 10 NGÀY HỎI MƯỜI NGÀY ĐÓ BỐ ĐÃ ĐI CÔNG TÁC ĐƯỢC BAO NHIÊU NGÀY,110622,1.1717140980735552,12.399000656742558,,13.100375,speech
4514,A1203289415#17938#9005548956580066,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203289415#17938#9005548956580066.wav,MAI TÔI CÓ NÊN,MAI TÔI CÓ NÊN,110622,1.5669798598949216,2.7282110332749565,,2.827,speech
4517,A1203289415#17938#9005548956600203,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203289415#17938#9005548956600203.wav,MAI TÔI CÓ NÊN ĐI ĐÁM CƯỚI HAY KHÔNG,MAI TÔI CÓ NÊN ĐI ĐÁM CƯỚI HAY KHÔNG,110622,1.1593905429071805,4.250740805604204,,5.707,speech
4518,A1203289415#17938#9005550469624964,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203289415#17938#9005550469624964.wav,THỜI TIẾT CHIỀU NAY,THỜI TIẾT CHIỀU NAY,110622,1.5336005910683013,3.285232049036779,,4.303125,speech
4674,A1203290026#17851#9005549223670419,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#17851#9005549223670419.wav,MỞ ĐIỀU HÒA PHÒNG NGỦ,MỞ ĐIỀU HÒA PHÒNG NGỦ,110622,1.084375539257981,2.487412640207075,,3.18175,speech
4672,A1203290026#17851#9005549223682517,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#17851#9005549223682517.wav,MỞ ĐIỀU HÒA PHÒNG NGỦ,MỞ ĐIỀU HÒA PHÒNG NGỦ,110622,1.1128015530629858,2.628345125107852,,3.403,speech
4669,A1203290026#17851#9005549256004867,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#17851#9005549256004867.wav,LẠNH QUÁ,LẠNH QUÁ,110622,1.240147540983607,2.1986119499568586,,2.70175,speech
4673,A1203290026#17851#9005549765892564,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#17851#9005549765892564.wav,MỞ ĐIỀU HÒA HAI MƯƠI ĐỘ,MỞ ĐIỀU HÒA 20 ĐỘ,110622,1.058029119930975,2.8621123813632443,,3.91775,speech
4670,A1203290026#17851#9005550018989511,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#17851#9005550018989511.wav,TẮT ĐIỀU HÒA,TẮT ĐIỀU HÒA,110622,2.313986194995686,3.807977221742883,,4.172375,speech
4676,A1203290026#17851#9005550019072914,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#17851#9005550019072914.wav,TẮT ĐIỀU HÒA,TẮT ĐIỀU HÒA,110622,1.1491320103537532,2.266727351164798,,2.987,speech
4678,A1203290026#17851#9005550019109725,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#17851#9005550019109725.wav,TẮT ĐIỀU HÒA,TẮT ĐIỀU HÒA,110622,1.2755623382226056,2.5917323123382223,,3.18175,speech
4679,A1203290026#17851#9005550019884654,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#17851#9005550019884654.wav,TẮT ĐIỀU HÒA,TẮT ĐIỀU HÒA,110622,1.3697950819672131,2.453391932700604,,3.21375,speech
4680,A1203290026#17851#9005550021221384,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#17851#9005550021221384.wav,TẮT ĐIỀU HÒA,TẮT ĐIỀU HÒA,110622,1.27766533649698,2.4074401423641074,,2.897875,speech
4092,A1203290026#18029#9005547953424529,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#18029#9005547953424529.wav,TẮT ĐIỀU HÒA MỘT,TẮT ĐIỀU HÒA 1,110622,1.073773232094288,2.106974161378061,,2.924375,speech
4101,A1203290026#18029#9005547958013187,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#18029#9005547958013187.wav,BẬT ĐIỀU HÒA HAI MƯƠI ĐỘ,BẬT ĐIỀU HÒA 20 ĐỘ,110622,1.1323838395285584,3.2136736174070726,,4.009625,speech
4095,A1203290026#18029#9005548042876658,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#18029#9005548042876658.wav,BẬT ĐIỀU HÒA,BẬT ĐIỀU HÒA,110622,1.1194660018132363,2.102822302810517,,3.019,speech
4100,A1203290026#18029#9005548093521664,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#18029#9005548093521664.wav,BẬT ĐÈN PHÒNG NGỦ,BẬT ĐÈN PHÒNG NGỦ,110622,1.133572076155938,2.012334542157751,,2.795,speech
4103,A1203290026#18029#9005548177884167,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#18029#9005548177884167.wav,ĐI NGỦ,ĐI NGỦ,110622,1.4568993437764612,2.2923741532599493,,3.407125,speech
4096,A1203290026#18029#9005548177945182,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#18029#9005548177945182.wav,ĐI NGỦ,ĐI NGỦ,110622,2.257516432456935,3.2345046464188574,,3.788375,speech
4093,A1203290026#18029#9005548178928216,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#18029#9005548178928216.wav,BẬT ĐIỀU HÒA,BẬT ĐIỀU HÒA,110622,1.465964981867634,2.524228241160471,,3.183125,speech
4098,A1203290026#18029#9005548225275737,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#18029#9005548225275737.wav,ĐÓNG GA NGỦ MỘT,ĐÓNG GA NGỦ 1,110622,1.1450634632819583,2.7087658658204905,,5.708375,speech
4094,A1203290026#18029#9005548225498601,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290026#18029#9005548225498601.wav,BẬT ĐIỀU HÒA MỘT,BẬT ĐIỀU HÒA 1,110622,1.1042502266545784,2.3349218041704427,,3.30975,speech
3115,A1203290852#19545#9005548059860007,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005548059860007.wav,TẮT NHẠC,TẮT NHẠC,110622,2.278945292620865,2.98130407124682,,3.787,speech
3108,A1203290852#19545#9005548364127946,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005548364127946.wav,MỞ BÀI NÀNG TIÊN CÁ,MỞ BÀI NÀNG TIÊN CÁ,110622,1.5506746183206108,3.5131111689535226,,3.881625,speech
3099,A1203290852#19545#9005548525401025,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005548525401025.wav,MỞ BÀI NÀNG TIÊN CÁ CỦA TRƯƠNG HUỆ NHƯ,MỞ BÀI NÀNG TIÊN CÁ CỦA TRƯƠNG HUỆ NHƯ,110622,1.3710699745547077,3.795900014208032,,4.363,speech
3103,A1203290852#19545#9005548525411462,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005548525411462.wav,MỞ BÀI NÀNG TIÊN CÁ CỦA TRƯƠNG HUỆ NHƯ,MỞ BÀI NÀNG TIÊN CÁ CỦA TRƯƠNG HUỆ NHƯ,110622,1.524648854961832,4.649625,,4.649625,speech
3097,A1203290852#19545#9005549137893579,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005549137893579.wav,MỞ BÀI NÀNG TIÊN CÁ,MỞ BÀI NÀNG TIÊN CÁ,110622,2.8847457061068704,4.449548187022901,,5.417625,speech
3102,A1203290852#19545#9005549137946551,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005549137946551.wav,MỞ BÀI NÀNG TIÊN CÁ,MỞ BÀI NÀNG TIÊN CÁ,110622,1.6046297709923665,3.065029785200399,,3.62425,speech
3111,A1203290852#19545#9005549215844495,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005549215844495.wav,CHUYỂN NHẠC,CHUYỂN NHẠC,110622,1.837571564885496,2.4939732824427483,,3.209625,speech
3098,A1203290852#19545#9005549221812856,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005549221812856.wav,MỞ BÀI NÀNG TIÊN CÁ,MỞ BÀI NÀNG TIÊN CÁ,110622,1.6932897582697202,3.1933680744832547,,3.88025,speech
3101,A1203290852#19545#9005549477215235,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005549477215235.wav,MỞ BÀI NÀNG TIÊN CÁ,MỞ BÀI NÀNG TIÊN CÁ,110622,1.4541197519083968,2.710711036895676,,3.628375,speech
3113,A1203290852#19545#9005549819721882,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005549819721882.wav,KỂ CHUYỆN CÂY TRE TRĂM ĐỐT,KỂ CHUYỆN CÂY TRE TRĂM ĐỐT,110622,1.4593439885496182,3.0952504892083548,,3.785625,speech
3109,A1203290852#19545#9005549826470029,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005549826470029.wav,MỞ BÀI HÁT NÀNG TIÊN CÁ,MỞ BÀI HÁT NÀNG TIÊN CÁ,110622,2.004431297709924,4.556711195928754,,5.771,speech
3112,A1203290852#19545#9005550006618305,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005550006618305.wav,HÃY MỞ BÀI BỐ ƠI BỐ ĐI ĐÂU THẾ TIẾNG VIỆT,HÃY MỞ BÀI BỐ ƠI BỐ ĐI ĐÂU THẾ TIẾNG VIỆT,110622,1.7699163486005092,5.2419709386700735,,5.961625,speech
3107,A1203290852#19545#9005550006653869,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005550006653869.wav,HÃY MỞ BÀI BỐ ƠI BỐ ĐI ĐÂU THẾ,HÃY MỞ BÀI BỐ ƠI BỐ ĐI ĐÂU THẾ,110622,1.7388654580152672,5.810606870229007,,6.857625,speech
3105,A1203290852#19545#9005550006908396,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005550006908396.wav,HÃY MỞ BÀI,HÃY MỞ BÀI,110622,1.8660698155216284,3.934297868956744,,4.777625,speech
3116,A1203290852#19545#9005550164190693,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005550164190693.wav,QUẢ ỚT TIẾNG ANH LÀ GÌ,QUẢ ỚT TIẾNG ANH LÀ GÌ,110622,1.6620014312977096,3.2778697519083964,,4.044375,speech
3100,A1203290852#19545#9005550164518123,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005550164518123.wav,QUẢ BÍ TIẾNG ANH LÀ GÌ,QUẢ BÍ TIẾNG ANH LÀ GÌ,110622,1.6087118320610687,3.97625,,3.97625,speech
3106,A1203290852#19545#9005550164567665,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005550164567665.wav,QUẢ XOÀI TIẾNG ANH LÀ GÌ,QUẢ XOÀI TIẾNG ANH LÀ GÌ,110622,1.3846297709923665,3.119320610687023,,3.819,speech
3104,A1203290852#19545#9005550257090187,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005550257090187.wav,MỞ BÀI NÀNG TIÊN CÁ,MỞ BÀI NÀNG TIÊN CÁ,110622,1.1687094465648853,3.236667461832061,,5.705625,speech
3114,A1203290852#19545#9005550375200862,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203290852#19545#9005550375200862.wav,MỞ BÀI NÀNG TIÊN CÁ,MỞ BÀI NÀNG TIÊN CÁ,110622,1.712547709923664,3.597682251908397,,5.38425,speech
3949,A1203294598#18056#9005548214724289,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203294598#18056#9005548214724289.wav,MỞ BÀI HẠT GẠO LÀNG TA,MỞ BÀI HẠT GẠO LÀNG TA,110622,1.4380235720761565,3.289246940163191,,4.204375,speech
3950,A1203294598#18056#9005548712747827,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203294598#18056#9005548712747827.wav,BẬT BÀI BỐNG BỐNG BANG BANG,BẬT BÀI BỐNG BỐNG BANG BANG,110622,1.5603349954669088,3.140075929283772,,3.75775,speech
3951,A1203294598#18056#9005549180469531,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203294598#18056#9005549180469531.wav,BẬT BÀI BỐNG BỐNG BANG BANG,BẬT BÀI BỐNG BỐNG BANG BANG,110622,1.428391772438803,3.464889619220308,,4.236375,speech
3948,A1203294598#18056#9005550249240977,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203294598#18056#9005550249240977.wav,MỞ BÀI GIỌT NẮNG BÊN THỀM,MỞ BÀI GIỌT NẮNG BÊN THỀM,110622,1.4,3.4804529691749777,,4.172375,speech
1378,A1203303402#20506#9005547922021626,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203303402#20506#9005547922021626.wav,CHUYỂN BÀI,CHUYỂN BÀI,110622,2.2684027777777773,3.9975694444444447,,4.524375,speech
1380,A1203303402#20506#9005547923126527,/content/drive/Shareddrives/vad/NeMo_data/OAD2204/VAD_OAD2204/A1203303402#20506#9005547923126527.wav,BẬT NHẠC BÀI BẠN VÀ TÔI KHÁC NHAU,BẬT NHẠC BÀI BẠN VÀ TÔI KHÁC NHAU,110622,1.553576222848925,4.99753039702233,,5.481625,speech
